Provider,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum,ClaimCounts,Gender,ClaimPeriod,RaceOneFrac,MajorRace,RenalDiseaseIndicator,Age,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct,StateCount_Uniq,MajorState,CountyCount_Uniq,MajorCounty,TotalIPAnnualReimbursementAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualDeductibleAmtdf,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac,MaxDiagCodeNumPerClaim,MeanDiagCodeNumPerClaim,MaxProcCodeNumPerClaim,MeanProcCodeNumPerClaim,TotalDiagCodeNum,TotalProcCodeNum,MeanHighFreqDiagCodeNumPerClaim,MeanMediumHighFreqDiagCodeNumPerClaim,MeanMediumFreqDiagCodeNumPerClaim,MeanLowFreqDiagCodeNumPerClaim,MeanRareFreqDiagCodeNumPerClaim,TotalHighFreqProcCodeNumPerClaim,TotalMediumHighFreqProcCodeNumPerClaim,TotalMediumFreqProcCodeNumPerClaim,TotalLowFreqProcCodeNumPerClaim,TotalRareFreqProcCodeNumPerClaim,totalDiagCode_4019,totalDiagCode_25000,totalDiagCode_2724,totalDiagCode_V5869,totalDiagCode_4011,totalDiagCode_42731,totalDiagCode_V5861,totalDiagCode_2720,totalDiagCode_2449,totalDiagCode_4280,totalDiagCode_53081,totalDiagCode_41401,totalDiagCode_496,totalDiagCode_2589,totalDiagCode_41400,totalDiagCode_Other,totalProcCode_4019,totalProcCode_9904,totalProcCode_2724,totalProcCode_8154,totalProcCode_66,totalProcCode_3893,totalProcCode_3995,totalProcCode_4516,totalProcCode_3722,totalProcCode_8151,totalProcCode_8872,totalProcCode_9671,totalProcCode_4513,totalProcCode_5849,totalProcCode_9390,totalProcCode_Other,TotalTeDiagCode,TotalTeProcCode
PRV56750,97.0909090909091,1068.0,12.0,12.0,1242.7272727272727,3750,13670,510.9090909090909,1830,5620,11,0.545,4.364,0.818,1,0.091,75.0,11,1.0,26350,2395.454545454545,25000,11,1.0,2,5.5,5,2.2,0.0909090909090909,2,45,6,910,87080,7916.363636363636,39000,5340,485.45454545454544,2136,11.0,0.0,1.0,0.6363636363636364,0.7272727272727273,0.4545454545454545,0.1818181818181818,0.4545454545454545,0.4545454545454545,0.3636363636363636,0.8181818181818182,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,9,2.909090909090909,2,0.18181818181818182,32,2,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.2727272727272727,1.3636363636363635,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.2045427713821255,1.1973959476973894
PRV56752,47.52,1068.0,12.0,12.0,3059.6,31200,76490,867.2,8290,21680,25,0.44,2.0,0.68,1,0.2,78.0,24,1.0416666666666667,16120,644.8,12000,14,1.7857142857142858,4,6.25,6,4.166666666666667,0.04,2,45,9,910,27740,1109.6,15540,4272,170.88,2136,3.0,0.0,0.12,0.24,0.4,0.28,0.12,0.2,0.32,0.48,0.64,0.28,0.28,0.12,0.0,8,2.72,2,0.08,68,2,0.48,0.2,0.84,0.16,1.04,1,0,1,0,0,2,1,1,0,1,0,0,1,2,0,0,1,1,2,1,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1.1410844088688932,1.1803604320812153
PRV56753,400.5,1068.0,12.0,12.0,2697.083333333333,20190,64730,645.0,5630,15480,24,0.417,4.0,0.875,1,0.25,75.0,21,1.1428571428571428,100080,4170.0,25000,15,1.6,8,3.0,9,2.6666666666666665,0.375,1,45,9,890,325100,13545.833333333334,63000,37768,1573.6666666666667,8204,16.0,0.0,2.625,0.5,0.625,0.625,0.3333333333333333,0.375,0.4166666666666667,0.75,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.2083333333333333,0.0,10,4.125,2,0.2916666666666667,99,7,1.0,0.16666666666666666,1.7916666666666667,0.25,0.9166666666666666,3,0,3,1,0,5,3,2,0,1,3,1,0,0,1,0,3,2,3,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.2178449416374357,1.2037495538119625
PRV56754,89.65137614678899,1068.0,12.0,12.0,2510.733944954128,11820,273670,685.7798165137615,3990,74750,109,0.523,2.67,0.743,1,0.266,77.0,70,1.5571428571428572,74050,679.3577981651376,11000,33,3.303030303030303,11,9.909090909090908,25,4.36,0.0825688073394495,1,45,22,940,687410,6306.51376146789,74000,124392,1141.211009174312,7068,8.0,0.0,0.4128440366972477,0.3944954128440367,0.5871559633027523,0.4311926605504587,0.1192660550458715,0.5045871559633027,0.4036697247706422,0.7798165137614679,0.8073394495412844,0.2385321100917431,0.3944954128440367,0.073394495412844,0.0,9,2.944954128440367,1,0.01834862385321101,321,2,0.5688073394495413,0.1926605504587156,0.8623853211009175,0.1743119266055046,1.146788990825688,1,1,0,0,0,12,12,6,7,4,4,2,3,2,1,4,1,4,0,5,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1.1591474172134122,1.1640087696355876
PRV56758,3.333333333333333,100.0,11.977401129943503,11.952919020715632,2547.8719397363466,28090,1352920,645.894538606403,7530,342970,531,0.418,2.65,0.785,1,0.169,73.0,347,1.5302593659942365,164890,310.52730696798494,6400,9,59.0,6,88.5,3,177.0,0.0,1,45,8,910,1984560,3737.401129943503,96000,211900,399.05838041431264,11204,0.0,0.0,0.0,0.4143126177024482,0.5348399246704332,0.3822975517890772,0.1224105461393597,0.2824858757062147,0.4199623352165725,0.7250470809792844,0.7382297551789078,0.2900188323917137,0.3258003766478343,0.0885122410546139,0.0018832391713747,10,2.6271186440677967,0,0.0,1395,0,0.551789077212806,0.15819209039548024,0.751412429378531,0.18455743879472694,0.9811676082862524,0,0,0,0,0,64,34,31,27,20,17,25,20,16,6,9,10,8,6,13,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,1.1431432954163985,1.1610674682071278
PRV56759,197.8181818181818,1068.0,12.0,12.0,1820.0,9350,20020,594.5454545454545,2480,6540,11,0.364,5.636,0.909,1,0.182,71.0,11,1.0,28260,2569.090909090909,21000,9,1.2222222222222223,3,3.6666666666666665,3,3.6666666666666665,0.1818181818181818,1,45,7,941,167460,15223.636363636364,81000,12816,1165.090909090909,3204,11.0,0.0,1.7272727272727273,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.4545454545454545,0.3636363636363636,0.8181818181818182,0.7272727272727273,0.4545454545454545,0.4545454545454545,0.1818181818181818,0.0,9,4.545454545454546,1,0.18181818181818182,50,2,1.3636363636363635,0.36363636363636365,1.3636363636363635,0.18181818181818182,1.2727272727272727,0,1,1,0,0,2,2,1,3,0,0,1,1,0,0,2,0,1,2,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.160371629676124,1.1893755349327522
PRV56760,2.50388802488336,200.0,11.981337480559876,11.972006220839813,2549.393468118196,31200,1639260,697.9160186625195,8290,448760,643,0.397,2.549,0.832,1,0.185,74.0,403,1.5955334987593053,188300,292.8460342146189,3300,7,91.85714285714286,7,91.85714285714286,6,107.16666666666669,0.0,2,45,13,910,3741390,5818.646967340591,101000,405040,629.9222395023328,10136,0.0,0.0,0.0,0.4152410575427683,0.6609642301710731,0.4510108864696734,0.1741835147744945,0.2986003110419907,0.4727838258164852,0.6671850699844479,0.7465007776049767,0.3328149300155521,0.3094867807153966,0.0870917573872472,0.0124416796267496,10,2.7418351477449456,0,0.0,1763,0,0.5738724727838258,0.104199066874028,0.8351477449455676,0.18506998444790046,1.0435458786936236,0,0,0,0,0,79,36,38,36,29,17,26,25,15,12,21,9,11,15,6,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215,1.144454261393123,1.1610674682071278
PRV56761,832.9557522123894,1068.0,11.897435897435898,11.991452991452991,1976.239316239316,26870,231220,587.7777777777778,6410,68770,117,0.342,5.479,0.812,1,0.205,76.0,107,1.0934579439252337,832220,7112.991452991453,57000,15,7.8,5,23.4,9,13.0,0.7863247863247863,3,54,15,999,1661590,14201.623931623932,79000,179040,1530.2564102564102,9204,36.0,4.0,4.923076923076923,0.4358974358974359,0.6752136752136753,0.5811965811965812,0.188034188034188,0.4871794871794871,0.5555555555555556,0.8034188034188035,0.8461538461538461,0.4188034188034188,0.3247863247863248,0.1709401709401709,0.0,10,6.752136752136752,2,0.4358974358974359,790,51,1.2136752136752136,0.4188034188034188,2.8974358974358974,0.42735042735042733,1.794871794871795,14,18,15,2,2,34,14,12,1,2,9,6,4,12,6,10,14,9,9,8,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,1.2875947540911994,1.2327128966630998
PRV56763,489.5,1068.0,12.0,12.0,1371.5384615384614,8370,35660,555.0,2980,14430,26,0.423,5.846,0.654,1,0.231,78.5,25,1.04,116490,4480.384615384615,36000,23,1.1304347826086956,8,3.25,4,6.5,0.5,2,54,14,999,361360,13898.46153846154,81000,33108,1273.3846153846157,6408,36.0,1.0,5.346153846153846,0.5,0.6153846153846154,0.5,0.1538461538461538,0.3461538461538461,0.3846153846153846,0.8846153846153846,0.7692307692307693,0.4230769230769231,0.3461538461538461,0.0769230769230769,0.0,10,5.346153846153846,4,0.5384615384615384,139,14,0.9230769230769231,0.34615384615384615,1.9615384615384615,0.23076923076923078,1.8846153846153846,5,2,5,1,1,7,2,2,0,0,1,0,1,2,1,3,3,1,1,2,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1.2662996060704257,1.2501679942857025
PRV56764,29.402985074626866,1068.0,12.0,12.0,2134.427860696517,35290,429020,641.3930348258707,10460,128920,201,0.383,2.861,0.816,1,0.124,75.0,139,1.4460431654676258,95680,476.0199004975124,25000,41,4.902439024390244,19,10.578947368421051,29,6.931034482758621,0.0248756218905472,2,54,9,982,853810,4247.810945273632,58000,81168,403.82089552238807,3204,14.0,0.0,0.1691542288557214,0.417910447761194,0.6517412935323383,0.472636815920398,0.099502487562189,0.2537313432835821,0.4875621890547263,0.736318407960199,0.7412935323383084,0.3283582089552239,0.2686567164179104,0.0746268656716417,0.0149253731343283,10,2.656716417910448,1,0.014925373134328358,534,3,0.527363184079602,0.16417910447761194,0.8009950248756219,0.13930348258706468,1.0248756218905473,1,0,2,0,0,25,12,13,11,9,6,7,3,4,7,2,1,5,1,3,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,1.1455001966592933,1.1631956600307736
PRV56765,0.0,0.0,12.0,12.0,1635.909090909091,5340,35990,437.7272727272728,1800,9630,22,0.227,2.545,0.818,1,0.364,74.0,21,1.0476190476190477,5970,271.3636363636364,1600,18,1.2222222222222223,2,11.0,6,3.6666666666666665,0.0,1,45,6,910,50100,2277.2727272727275,24000,5340,242.72727272727272,1068,0.0,0.0,0.0,0.4090909090909091,0.5454545454545454,0.4090909090909091,0.1363636363636363,0.1363636363636363,0.4545454545454545,0.5909090909090909,0.6363636363636364,0.4545454545454545,0.2272727272727272,0.0909090909090909,0.0,9,2.727272727272727,0,0.0,60,0,0.5909090909090909,0.09090909090909091,0.8181818181818182,0.09090909090909091,1.1363636363636365,0,0,0,0,0,5,2,1,1,0,0,0,0,0,1,1,0,1,1,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1.1508840342703068,1.1610674682071278
PRV56766,74.34482758620689,1068.0,12.0,11.586206896551724,2139.310344827586,6680,62040,545.5172413793103,2870,15820,29,0.448,2.828,0.759,1,0.138,70.0,27,1.0740740740740742,24780,854.4827586206897,11000,21,1.380952380952381,4,7.25,12,2.4166666666666665,0.0689655172413793,2,54,9,910,208210,7179.6551724137935,90000,11480,395.86206896551727,3204,6.0,0.0,0.2758620689655172,0.2413793103448276,0.5172413793103449,0.2758620689655172,0.1034482758620689,0.2068965517241379,0.2758620689655172,0.7931034482758621,0.7586206896551724,0.3448275862068966,0.3793103448275862,0.0689655172413793,0.0,9,2.5172413793103448,1,0.034482758620689655,73,1,0.5517241379310345,0.10344827586206896,0.7241379310344828,0.20689655172413793,0.9310344827586207,0,1,0,0,0,5,1,0,2,1,1,0,0,1,2,0,2,0,1,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1.1869176470450373,1.169308551309726
PRV56768,1068.0,1068.0,12.0,12.0,1095.0,2860,4380,282.5,740,1130,4,0.25,3.5,0.75,1,0.0,76.0,4,1.0,17000,4250.0,8000,2,2.0,2,2.0,0,-99.0,1.0,1,45,1,949,17200,4300.0,8200,4272,1068.0,1068,4.0,3.5,3.5,0.25,0.5,0.75,0.5,0.25,0.5,1.0,1.0,0.25,0.0,0.0,0.0,10,8.5,1,0.5,34,2,2.75,0.5,3.25,0.5,1.5,0,2,0,0,0,1,1,1,0,0,2,0,0,0,1,2,1,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.3466883804454632,1.2832911699291314
PRV56769,185.7391304347826,1068.0,12.0,12.0,3199.1304347826085,34160,73580,910.8695652173913,9180,20950,23,0.609,2.478,0.783,1,0.217,76.0,21,1.0952380952380951,35120,1526.9565217391305,12000,21,1.0952380952380951,6,3.8333333333333335,9,2.555555555555556,0.1739130434782608,2,45,8,801,106770,4642.173913043478,33700,13884,603.6521739130435,3204,15.0,0.0,1.3043478260869563,0.2608695652173913,0.6086956521739131,0.3478260869565217,0.1304347826086956,0.3478260869565217,0.3478260869565217,0.7391304347826086,0.782608695652174,0.1739130434782608,0.391304347826087,0.217391304347826,0.0,10,4.0,1,0.13043478260869565,92,3,0.5652173913043478,0.13043478260869565,1.1304347826086956,0.43478260869565216,1.7391304347826086,0,3,0,0,0,1,1,1,2,1,0,1,1,1,1,1,0,1,1,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1.1833686512375114,1.186316000648399
PRV56772,78.14285714285714,1068.0,12.0,11.914285714285716,2341.1428571428573,17630,163880,680.1428571428571,4580,47610,70,0.457,2.629,0.714,1,0.157,73.5,54,1.2962962962962965,47960,685.1428571428571,14000,34,2.0588235294117645,15,4.666666666666667,15,4.666666666666667,0.0714285714285714,1,45,8,910,535090,7644.142857142857,53000,65108,930.1142857142858,5340,19.0,0.0,0.6714285714285714,0.4428571428571428,0.5142857142857142,0.4285714285714285,0.1285714285714285,0.4,0.4285714285714285,0.8,0.8285714285714286,0.3857142857142857,0.4571428571428571,0.1,0.0,10,3.4285714285714284,2,0.07142857142857142,240,5,0.7857142857142857,0.11428571428571428,1.0571428571428572,0.34285714285714286,1.1285714285714286,2,0,2,0,1,17,8,5,2,0,2,1,4,4,3,1,3,1,4,2,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1.167873115479538,1.1725480071361545
PRV56773,178.97674418604652,1068.0,12.0,12.0,3234.186046511628,18040,139070,951.8604651162792,4580,40930,43,0.512,2.581,0.698,1,0.279,73.0,33,1.303030303030303,64730,1505.3488372093022,16000,9,4.777777777777778,4,10.75,9,4.777777777777778,0.1627906976744186,1,45,11,910,236250,5494.186046511628,64000,27768,645.7674418604652,2136,14.0,0.0,1.186046511627907,0.4186046511627907,0.5348837209302325,0.4651162790697674,0.1627906976744186,0.3023255813953488,0.4883720930232558,0.7441860465116279,0.813953488372093,0.3488372093023256,0.1627906976744186,0.1162790697674418,0.0232558139534883,9,3.4651162790697674,1,0.023255813953488372,149,1,0.6744186046511628,0.13953488372093023,1.1395348837209303,0.16279069767441862,1.3488372093023255,0,0,1,0,0,9,3,2,0,1,4,2,3,0,2,2,0,0,1,2,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1.1630354430274346,1.1670645239639552
PRV56775,178.0,1068.0,12.0,12.0,2782.222222222222,21040,50080,701.1111111111111,5120,12620,18,0.444,3.889,0.778,1,0.222,71.5,18,1.0,34350,1908.3333333333333,15000,14,1.2857142857142858,4,4.5,3,6.0,0.1666666666666666,4,54,8,999,140900,7827.777777777777,42000,19088,1060.4444444444443,5204,24.0,0.0,1.9444444444444444,0.2777777777777778,0.5,0.5,0.0555555555555555,0.3333333333333333,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.0555555555555555,9,3.8333333333333335,1,0.05555555555555555,69,1,0.5555555555555556,0.4444444444444444,1.1111111111111112,0.3888888888888889,1.3333333333333333,0,0,1,0,0,3,2,1,0,1,0,0,0,0,0,0,2,0,1,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.1427940135949606,1.1661225613806212
PRV56777,319.40909090909093,1068.0,11.727272727272728,11.863636363636363,2237.2727272727275,22880,98440,741.1363636363636,5140,32610,44,0.409,3.614,0.795,1,0.25,75.5,44,1.0,113150,2571.590909090909,28000,37,1.1891891891891893,9,4.888888888888889,11,4.0,0.2954545454545454,3,45,16,940,299990,6817.954545454545,54060,44180,1004.0909090909092,7068,16.0,0.0,1.7045454545454546,0.4090909090909091,0.6363636363636364,0.5681818181818182,0.0909090909090909,0.4545454545454545,0.2954545454545454,0.7727272727272727,0.7045454545454546,0.2727272727272727,0.3409090909090909,0.1136363636363636,0.0,9,4.545454545454546,3,0.18181818181818182,200,8,0.9090909090909091,0.18181818181818182,1.7727272727272727,0.29545454545454547,1.3863636363636365,3,2,3,0,0,9,4,6,1,3,1,0,1,4,4,1,1,4,1,1,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1.1919112299230716,1.1935762028802934
PRV56778,422.10526315789474,1068.0,12.0,12.0,1990.7894736842104,5790,75650,567.1052631578947,1780,21550,38,0.395,4.132,0.842,1,0.158,75.0,38,1.0,122180,3215.2631578947367,24000,32,1.1875,11,3.4545454545454546,6,6.333333333333333,0.3947368421052631,4,54,12,973,310450,8169.736842105263,74000,46972,1236.1052631578948,10136,18.0,0.0,2.6052631578947367,0.3157894736842105,0.6052631578947368,0.4736842105263157,0.1578947368421052,0.3947368421052631,0.4210526315789473,0.7105263157894737,0.7368421052631579,0.2105263157894736,0.3421052631578947,0.1842105263157894,0.0,10,5.078947368421052,2,0.21052631578947367,193,8,1.0789473684210527,0.23684210526315788,2.1315789473684212,0.3684210526315789,1.263157894736842,0,3,5,0,0,11,4,6,2,2,2,0,4,0,4,2,2,1,1,3,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1.2498912694348585,1.2053135073490489
PRV56780,0.0,0.0,12.0,12.0,4298.571428571428,19030,30090,1597.142857142857,6410,11180,7,0.429,1.0,0.857,1,0.286,70.0,7,1.0,880,125.71428571428572,400,3,2.333333333333333,2,3.5,1,7.0,0.0,1,45,4,720,95280,13611.42857142857,74280,6408,915.4285714285714,3204,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,7,3.0,0,0.0,21,0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.14285714285714285,1.1428571428571428,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.144529483343961,1.1610674682071278
PRV56782,1.7708333333333333,100.0,11.875,11.96527777777778,2982.9513888888887,22730,859090,681.25,5010,196200,288,0.431,2.753,0.795,1,0.205,75.0,109,2.642201834862385,90010,312.53472222222223,9030,18,16.0,12,24.0,15,19.2,0.0,1,45,14,955,1424480,4946.111111111111,50000,170444,591.8194444444445,3504,0.0,0.0,0.0,0.4791666666666667,0.625,0.3055555555555556,0.1666666666666666,0.3229166666666667,0.5833333333333334,0.78125,0.6979166666666666,0.4027777777777778,0.34375,0.1111111111111111,0.0034722222222222,9,2.6875,0,0.0,774,0,0.5902777777777778,0.1597222222222222,0.8055555555555556,0.14930555555555555,0.9826388888888888,0,0,0,0,0,33,20,19,15,15,5,10,15,9,3,12,6,4,4,1,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1.1415580574941029,1.1610674682071278
PRV56783,0.0,0.0,11.858823529411763,11.858823529411763,1953.176470588236,17860,166020,593.0588235294117,3940,50410,85,0.412,2.412,0.835,1,0.2,71.0,69,1.2318840579710144,25430,299.1764705882353,3100,1,85.0,1,85.0,1,85.0,0.0,1,45,10,954,339820,3997.8823529411766,38780,29904,351.81176470588235,3204,0.0,0.0,0.0,0.3647058823529411,0.611764705882353,0.4,0.2117647058823529,0.2352941176470588,0.4,0.6941176470588235,0.7529411764705882,0.3176470588235294,0.4,0.0588235294117647,0.0,8,2.3176470588235296,0,0.0,197,0,0.35294117647058826,0.10588235294117647,0.8,0.12941176470588237,0.9294117647058824,0,0,0,0,0,6,2,2,3,4,0,5,0,0,1,0,2,1,4,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1.1591291469360998,1.1610674682071278
PRV56788,0.96045197740113,80.0,12.0,11.96045197740113,2057.5706214689267,35290,364190,552.7683615819209,10460,97840,177,0.395,2.271,0.881,1,0.271,73.0,116,1.5258620689655171,50070,282.8813559322034,3300,6,29.5,6,29.5,4,44.25,0.0,5,45,9,962,536870,3033.1638418079096,58000,62740,354.4632768361582,6136,0.0,0.0,0.0,0.4632768361581921,0.5932203389830508,0.3954802259887006,0.1525423728813559,0.3389830508474576,0.4180790960451977,0.6384180790960452,0.7401129943502824,0.3389830508474576,0.2542372881355932,0.1186440677966101,0.0,9,2.4745762711864407,0,0.0,438,0,0.4971751412429379,0.13559322033898305,0.7627118644067796,0.14124293785310735,0.9378531073446328,0,0,0,0,0,18,10,10,10,10,2,6,2,6,3,3,5,2,1,4,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,1.1438019162307997,1.1610674682071278
PRV56789,114.11940298507464,1068.0,11.82089552238806,11.91044776119403,2040.0,23080,136680,504.0298507462687,6780,33770,67,0.328,2.134,0.91,1,0.075,75.0,49,1.3673469387755102,63510,947.910447761194,18000,6,11.166666666666666,7,9.571428571428571,4,16.75,0.1044776119402985,1,45,9,943,239680,3577.313432835821,32000,26700,398.5074626865672,2136,13.0,0.0,0.582089552238806,0.417910447761194,0.6119402985074627,0.3582089552238806,0.208955223880597,0.1940298507462686,0.4626865671641791,0.6865671641791045,0.8656716417910447,0.2686567164179104,0.208955223880597,0.1044776119402985,0.0,9,3.08955223880597,1,0.04477611940298507,207,3,0.7611940298507462,0.1044776119402985,0.835820895522388,0.13432835820895522,1.2537313432835822,0,1,2,0,0,11,7,4,2,2,6,6,0,1,2,5,3,1,1,2,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1.159525292806731,1.1653503566565382
PRV56790,0.4395604395604395,20.0,11.868131868131869,11.934065934065934,1918.6813186813188,6700,174600,662.0879120879121,2810,60250,91,0.451,2.253,0.912,1,0.154,71.0,64,1.421875,34990,384.5054945054945,5400,13,7.0,10,9.1,7,13.0,0.0,1,45,2,240,409570,4500.769230769231,44090,50972,560.1318681318681,6136,0.0,0.0,0.0,0.3956043956043956,0.5274725274725275,0.3626373626373626,0.1868131868131868,0.2637362637362637,0.4945054945054945,0.5934065934065934,0.7032967032967034,0.4615384615384615,0.2857142857142857,0.0549450549450549,0.0109890109890109,9,2.769230769230769,0,0.0,252,0,0.5494505494505495,0.14285714285714285,0.8681318681318682,0.17582417582417584,1.032967032967033,0,0,0,0,0,15,9,5,2,2,2,1,2,5,2,3,0,0,2,3,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1.1399434394325814,1.1610674682071278
PRV56792,0.0,0.0,12.0,12.0,2798.75,8510,22390,702.5,2830,5620,8,0.5,1.875,0.875,1,0.25,67.0,8,1.0,2460,307.5,800,4,2.0,1,8.0,2,4.0,0.0,1,45,4,973,38050,4756.25,19050,5340,667.5,2136,0.0,0.0,0.0,0.625,0.625,0.625,0.375,0.25,0.375,0.75,0.875,0.5,0.375,0.0,0.0,5,2.625,0,0.0,21,0,0.625,0.25,0.875,0.125,0.75,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1.1137636471508108,1.1610674682071278
PRV56793,103.35483870967742,1068.0,12.0,12.0,3341.2903225806454,18930,103580,906.7741935483872,4020,28110,31,0.452,3.355,0.806,1,0.29,72.0,29,1.0689655172413792,56330,1817.0967741935483,20000,14,2.2142857142857144,5,6.2,7,4.428571428571429,0.0967741935483871,2,45,6,840,176430,5691.290322580645,33250,16020,516.7741935483871,3204,6.0,0.0,0.4838709677419355,0.3870967741935484,0.6129032258064516,0.4516129032258064,0.2580645161290322,0.3548387096774194,0.4516129032258064,0.8064516129032258,0.8387096774193549,0.2903225806451613,0.4516129032258064,0.032258064516129,0.0,10,2.870967741935484,1,0.0967741935483871,89,3,0.41935483870967744,0.22580645161290322,0.9032258064516129,0.22580645161290322,1.096774193548387,2,1,0,0,0,3,2,0,0,1,1,2,1,0,1,0,0,2,0,1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1.1270841245738197,1.179883543107688
PRV56796,27.0989010989011,1068.0,11.73913043478261,12.0,1888.369565217392,18950,173730,557.3913043478261,4410,51280,92,0.478,1.772,0.913,1,0.228,74.0,87,1.057471264367816,71490,777.0652173913044,26000,45,2.0444444444444443,17,5.411764705882353,24,3.8333333333333335,0.0326086956521739,7,54,18,974,504540,5484.130434782609,74280,51264,557.2173913043479,4272,6.0,0.0,0.1630434782608695,0.3804347826086957,0.6521739130434783,0.4347826086956521,0.1956521739130435,0.3804347826086957,0.5,0.8043478260869565,0.782608695652174,0.2065217391304347,0.358695652173913,0.108695652173913,0.0,9,2.967391304347826,1,0.021739130434782608,273,2,0.7391304347826086,0.14130434782608695,1.0434782608695652,0.14130434782608695,0.9021739130434783,0,1,1,0,0,14,8,5,12,5,7,6,1,2,1,2,2,0,3,3,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1.148555119370115,1.164481144535196
PRV56797,0.0,0.0,12.0,12.0,1106.0,1960,5530,176.0,300,880,5,0.4,1.0,1.0,1,0.0,73.0,5,1.0,1260,252.0,800,2,2.5,1,5.0,3,1.6666666666666667,0.0,1,45,2,973,7000,1400.0,4000,2136,427.2,1068,0.0,0.0,0.0,0.4,0.4,0.6,0.2,0.2,0.8,0.4,0.8,0.2,0.4,0.0,0.0,2,1.2,0,0.0,6,0,0.0,0.0,0.0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.1187804976644098,1.1610674682071278
