Provider,MedianAge,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,TotalInscClaimAmtReimbursed,MeanDeductibleAmtPaid,MaxDeductibleAmtPaid,MeanNumMonth_PartACov,MeanNumMonth_PartBCov,MeanOPAnnualReimbursementAmt,MaxOPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,MeanOPAnnualDeductibleAmt,MaxOPAnnualDeductibleAmt,TotalOPAnnualDeductibleAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualReimbursementAmt,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,TotalIPAnnualDeductibleAmt,MeanClaimPeriods,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,MaxDiagCodeNumPerClaim,MeanDiagCodeNumPerClaim,MaxProcCodeNumPerClaim,MeanProcCodeNumPerClaim,TotalDiagCodeNum,TotalProcCodeNum,MeanHighFreqDiagCodeNumPerClaim,MeanMediumHighFreqDiagCodeNumPerClaim,MeanMediumFreqDiagCodeNumPerClaim,MeanLowFreqDiagCodeNumPerClaim,MeanRareFreqDiagCodeNumPerClaim,TotalHighFreqProcCodeNumPerClaim,TotalMediumHighFreqProcCodeNumPerClaim,TotalMediumFreqProcCodeNumPerClaim,TotalLowFreqProcCodeNumPerClaim,TotalRareFreqProcCodeNumPerClaim,totalDiagCode_4019,totalDiagCode_25000,totalDiagCode_2724,totalDiagCode_V5869,totalDiagCode_4011,totalDiagCode_42731,totalDiagCode_V5861,totalDiagCode_2720,totalDiagCode_2449,totalDiagCode_4280,totalDiagCode_53081,totalDiagCode_41401,totalDiagCode_496,totalDiagCode_2589,totalDiagCode_41400,totalDiagCode_Other,totalProcCode_4019,totalProcCode_9904,totalProcCode_2724,totalProcCode_8154,totalProcCode_66,totalProcCode_3893,totalProcCode_3995,totalProcCode_4516,totalProcCode_3722,totalProcCode_8151,totalProcCode_8872,totalProcCode_9671,totalProcCode_4513,totalProcCode_5849,totalProcCode_9390,totalProcCode_Other,ChronicCond_Alzheimer_Frac,ChronicCond_Heartfailure_Frac,ChronicCond_KidneyDisease_Frac,ChronicCond_Cancer_Frac,ChronicCond_ObstrPulmonary_Frac,ChronicCond_Depression_Frac,ChronicCond_Diabetes_Frac,ChronicCond_IschemicHeart_Frac,ChronicCond_Osteoporasis_Frac,ChronicCond_rheumatoidarthritis_Frac,ChronicCond_stroke_Frac,RenalDiseaseIndicator_Frac,Deceased_Frac,Gender_Frac,Race_Frac,In_Out_Frac,ClaimNumbers,UniqBeneCount,ClaimCountsperPatient,UniqATPhysCount,ClmsperATPhysn,UniqOPPhysCount,ClmsperOPPhysn,UniqOTPhysCount,ClmsperOTPhysn,UniqStateCount,UniqCountyCount,MajorState,MajorCounty,MajorRace
PRV51932,76.0,1522.3809523809523,16000,31970,105.52380952380952,1068.0,11.80952380952381,12.0,3187.1428571428573,13700,66930,736.6666666666666,2800,15470,7603.809523809524,48000,159680,522.8571428571429,3504,10980,3.0952380952380953,18.0,0.0,1.380952380952381,9,2.5238095238095237,2,0.14285714285714285,53,3,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.14285714285714285,1.3333333333333333,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0.47619047619047616,0.7142857142857143,0.47619047619047616,0.047619047619047616,0.38095238095238093,0.5714285714285714,0.7142857142857143,0.9523809523809523,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.47619047619047616,0.7619047619047619,0.09523809523809523,21,21,1.0,8,2.625,4,5.25,5,4.2,3,7,7,70,1
PRV56598,75.0,311.0,3300,87080,2.75,90.0,12.0,12.0,2690.8928571428573,35290,753450,800.7142857142857,10460,224200,3461.8571428571427,70000,969320,380.7,4068,106596,2.317857142857143,0.0,0.0,0.0,9,2.4392857142857145,0,0.0,683,0,0.46785714285714286,0.21428571428571427,0.7857142857142857,0.17142857142857143,0.8,0,0,0,0,0,25,11,10,15,17,5,13,4,6,5,5,2,2,4,4,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0.45714285714285713,0.6285714285714286,0.43214285714285716,0.1392857142857143,0.3392857142857143,0.41785714285714287,0.7214285714285714,0.7571428571428571,0.38571428571428573,0.2642857142857143,0.1,0.0,0.0035714285714285713,0.3607142857142857,0.8321428571428572,0.0,280,194,1.443298969072165,42,6.666666666666667,22,12.727272727272727,26,10.76923076923077,7,13,45,650,1
PRV51841,72.5,2362.6785714285716,57000,132310,159.53571428571428,1068.0,12.0,12.0,2146.25,19780,120190,612.5,6950,34300,5551.785714285715,77200,310900,523.8571428571429,4772,29336,2.767857142857143,19.0,0.0,0.9821428571428571,10,3.4285714285714284,1,0.07142857142857142,192,4,0.7678571428571429,0.30357142857142855,1.1428571428571428,0.25,0.9642857142857143,0,1,3,0,0,8,6,4,3,2,3,1,3,3,3,2,0,0,0,1,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0.42857142857142855,0.6607142857142857,0.48214285714285715,0.125,0.39285714285714285,0.42857142857142855,0.7857142857142857,0.7321428571428571,0.3392857142857143,0.35714285714285715,0.08928571428571429,0.0,0.017857142857142856,0.39285714285714285,0.8928571428571429,0.14285714285714285,56,52,1.0769230769230769,29,1.9310344827586208,11,5.090909090909091,12,4.666666666666667,6,20,6,0,1
PRV55660,73.0,8250.0,18000,33000,1068.0,1068.0,12.0,12.0,187.5,300,750,75.0,170,300,11267.5,18000,45070,1602.0,3204,6408,4.25,5.0,4.5,4.25,10,7.75,1,0.75,31,3,2.25,0.5,3.0,0.25,1.75,1,2,0,0,0,1,1,2,0,0,0,0,1,0,1,1,1,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.5,0.5,0.75,0.0,0.25,0.25,0.75,0.75,0.5,0.5,0.25,0.0,0.0,0.5,1.0,1.0,4,4,1.0,1,4.0,1,4.0,1,4.0,1,1,36,780,1
PRV57533,75.0,2773.703703703704,35000,299560,210.9158878504673,1068.0,12.0,12.0,1422.2222222222222,17870,153600,513.2407407407408,5670,55430,7283.518518518518,58560,786620,908.9629629629629,8204,98168,3.1574074074074074,26.0,0.0,1.5462962962962963,10,3.4722222222222223,3,0.2037037037037037,375,22,0.7407407407407407,0.1388888888888889,1.2685185185185186,0.18518518518518517,1.1388888888888888,5,6,9,1,1,14,7,8,4,2,5,3,5,5,2,4,3,4,3,3,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0.5277777777777778,0.6296296296296297,0.49074074074074076,0.19444444444444445,0.4166666666666667,0.4444444444444444,0.7870370370370371,0.7592592592592593,0.3055555555555556,0.3333333333333333,0.05555555555555555,0.0,0.0,0.4444444444444444,0.9629629629629629,0.2037037037037037,108,83,1.3012048192771084,30,3.6,11,9.818181818181818,14,7.714285714285714,3,10,52,360,1
PRV56271,70.0,395.26881720430106,6000,36760,16.43010752688172,1068.0,12.0,12.0,1650.967741935484,7720,153540,513.8709677419355,2460,47790,1338.1720430107528,25900,124450,126.3225806451613,2136,11748,2.2903225806451615,2.0,0.0,0.021505376344086023,9,2.838709677419355,1,0.010752688172043012,264,1,0.6451612903225806,0.16129032258064516,0.8494623655913979,0.25806451612903225,0.9247311827956989,0,0,1,0,0,13,6,5,10,6,2,4,3,0,3,1,2,2,0,1,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0.3225806451612903,0.5161290322580645,0.20430107526881722,0.11827956989247312,0.26881720430107525,0.34408602150537637,0.6129032258064516,0.7741935483870968,0.3010752688172043,0.22580645161290322,0.12903225806451613,0.0,0.0,0.4838709677419355,0.8172043010752689,0.010752688172043012,93,65,1.4307692307692308,17,5.470588235294118,9,10.333333333333334,12,7.75,4,9,42,60,1
PRV52254,72.0,127.74193548387096,1100,3960,1.6129032258064515,50.0,12.0,12.0,1723.5483870967741,5360,53430,516.7741935483871,1550,16020,2110.967741935484,24000,65440,241.16129032258064,1068,7476,3.806451612903226,0.0,0.0,0.0,9,2.6451612903225805,0,0.0,82,0,0.41935483870967744,0.1935483870967742,0.7419354838709677,0.25806451612903225,1.032258064516129,0,0,0,0,0,3,0,0,1,2,2,1,0,2,0,1,0,0,0,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0.3225806451612903,0.6129032258064516,0.2903225806451613,0.12903225806451613,0.25806451612903225,0.25806451612903225,0.6451612903225806,0.6451612903225806,0.3870967741935484,0.4838709677419355,0.03225806451612903,0.0,0.0,0.3870967741935484,0.8387096774193549,0.0,31,30,1.0333333333333334,1,31.0,1,31.0,1,31.0,1,1,10,120,1
PRV53780,78.5,195.3846153846154,1600,5080,0.0,0.0,12.0,12.0,2279.6153846153848,28610,59270,567.6923076923077,4820,14760,3187.6923076923076,33520,82880,487.6923076923077,6272,12680,2.1153846153846154,0.0,0.0,0.0,9,2.9615384615384617,0,0.0,77,0,0.8076923076923077,0.15384615384615385,0.8076923076923077,0.23076923076923078,0.9615384615384616,0,0,0,0,0,6,4,3,3,2,1,1,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.5384615384615384,0.5,0.5,0.34615384615384615,0.2692307692307692,0.3076923076923077,0.6538461538461539,0.6923076923076923,0.19230769230769232,0.46153846153846156,0.07692307692307693,0.0,0.0,0.5769230769230769,0.9615384615384616,0.0,26,26,1.0,16,1.625,4,6.5,6,4.333333333333333,3,9,22,20,1
PRV57536,73.0,234.9367088607595,2600,18560,0.759493670886076,50.0,12.0,12.0,1735.1898734177216,6500,137080,480.37974683544303,2020,37950,3771.26582278481,49800,297930,419.0886075949367,2136,33108,2.5443037974683542,0.0,0.0,0.0,9,2.7468354430379747,0,0.0,217,0,0.6708860759493671,0.13924050632911392,0.8354430379746836,0.16455696202531644,0.9367088607594937,0,0,0,0,0,14,6,2,4,5,2,4,4,2,1,2,2,1,1,1,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0.4050632911392405,0.6962025316455697,0.5063291139240507,0.189873417721519,0.3291139240506329,0.4810126582278481,0.7721518987341772,0.8607594936708861,0.3037974683544304,0.31645569620253167,0.0379746835443038,0.0,0.0,0.45569620253164556,0.9113924050632911,0.0,79,71,1.1126760563380282,33,2.393939393939394,13,6.076923076923077,24,3.2916666666666665,4,13,52,660,1
PRV55408,88.5,322.5,2500,5160,6.25,100.0,11.25,12.0,1527.5,4340,24440,532.5,1930,8520,750.0,12000,12000,66.75,1068,1068,2.4375,0.0,0.0,0.0,8,2.6875,0,0.0,43,0,0.4375,0.1875,1.0,0.3125,0.75,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.5,0.6875,0.25,0.125,0.1875,0.1875,0.3125,0.6875,0.4375,0.125,0.0,0.0,0.0,0.25,1.0,0.0,16,11,1.4545454545454546,2,8.0,0,0.0,2,8.0,1,3,35,350,1
PRV55319,77.0,268.8235294117647,3300,4570,0.0,0.0,12.0,12.0,1651.1764705882354,3840,28070,544.7058823529412,1000,9260,2545.294117647059,12090,43270,314.11764705882354,1068,5340,1.1764705882352942,0.0,0.0,0.0,9,3.0,0,0.0,51,0,0.5882352941176471,0.29411764705882354,0.8235294117647058,0.17647058823529413,1.1176470588235294,0,0,0,0,0,3,0,0,1,0,1,0,1,2,0,1,0,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.4117647058823529,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.7058823529411765,0.8235294117647058,0.17647058823529413,0.5882352941176471,0.058823529411764705,0.0,0.0,0.4117647058823529,1.0,0.0,17,11,1.5454545454545454,1,17.0,1,17.0,1,17.0,1,1,34,530,1
PRV53442,71.0,2015.8695652173913,31000,92730,188.34782608695653,1068.0,12.0,12.0,3100.8695652173915,15850,142640,1158.0434782608695,6420,53270,6973.913043478261,41000,320800,859.0434782608696,4272,39516,3.869565217391304,17.0,0.0,1.2826086956521738,10,3.369565217391304,3,0.13043478260869565,155,6,0.8478260869565217,0.2391304347826087,1.0869565217391304,0.34782608695652173,0.8478260869565217,1,2,2,0,1,6,0,5,4,1,2,2,2,1,1,1,5,1,4,1,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0.43478260869565216,0.6086956521739131,0.5,0.043478260869565216,0.391304347826087,0.32608695652173914,0.6739130434782609,0.8260869565217391,0.391304347826087,0.30434782608695654,0.043478260869565216,0.0,0.0,0.391304347826087,0.717391304347826,0.17391304347826086,46,40,1.15,14,3.2857142857142856,5,9.2,11,4.181818181818182,1,11,19,0,1
PRV52054,75.0,327.0416666666667,3300,78490,2.7916666666666665,200.0,11.95,11.9,2347.5,26580,563400,723.0833333333334,6140,173540,4783.541666666667,80200,1148050,502.85,4272,120684,2.566666666666667,0.0,0.0,0.0,9,2.6875,0,0.0,645,0,0.5541666666666667,0.19166666666666668,0.7791666666666667,0.17916666666666667,0.9833333333333333,0,0,0,0,0,30,18,16,8,9,2,6,7,4,6,4,1,9,5,4,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.375,0.6166666666666667,0.3541666666666667,0.12083333333333333,0.30416666666666664,0.4041666666666667,0.6791666666666667,0.725,0.30416666666666664,0.30416666666666664,0.08333333333333333,0.0,0.008333333333333333,0.4125,0.8041666666666667,0.0,240,232,1.0344827586206897,121,1.9834710743801653,32,7.5,67,3.582089552238806,10,32,10,580,1
PRV53087,73.0,309.03225806451616,3300,9580,0.0,0.0,12.0,11.870967741935484,1907.0967741935483,6120,59120,480.3225806451613,1290,14890,2232.5806451612902,16070,69210,241.16129032258064,2136,7476,2.6451612903225805,0.0,0.0,0.0,7,2.7096774193548385,0,0.0,84,0,0.45161290322580644,0.16129032258064516,1.032258064516129,0.25806451612903225,0.8064516129032258,0,0,0,0,0,3,1,3,2,2,0,0,1,0,0,0,1,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0.3225806451612903,0.45161290322580644,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.4838709677419355,0.7419354838709677,0.7419354838709677,0.3870967741935484,0.45161290322580644,0.12903225806451613,0.0,0.0,0.7741935483870968,1.0,0.0,31,16,1.9375,2,15.5,2,15.5,2,15.5,1,1,16,690,1
PRV57465,69.0,124.0909090909091,600,2730,2.272727272727273,50.0,12.0,12.0,788.6363636363636,3750,17350,344.54545454545456,1260,7580,1793.6363636363637,25060,39460,291.27272727272725,2136,6408,1.9545454545454546,0.0,0.0,0.0,5,2.227272727272727,0,0.0,49,0,0.5,0.18181818181818182,0.5909090909090909,0.3181818181818182,0.6363636363636364,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0.2727272727272727,0.5,0.045454545454545456,0.045454545454545456,0.3181818181818182,0.3181818181818182,0.6818181818181818,0.8636363636363636,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.0,0.045454545454545456,0.45454545454545453,1.0,0.0,22,19,1.1578947368421053,2,11.0,1,22.0,1,22.0,1,2,51,90,1
PRV53766,77.0,162.0,1200,4860,3.3333333333333335,100.0,12.0,11.6,1547.0,10550,46410,560.3333333333334,4730,16810,856.6666666666666,16000,25700,116.8,1368,3504,1.2,0.0,0.0,0.0,9,2.566666666666667,0,0.0,77,0,0.4666666666666667,0.13333333333333333,0.7666666666666667,0.2,1.0,0,0,0,0,0,4,2,0,0,1,1,0,1,1,2,1,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0.3333333333333333,0.6,0.36666666666666664,0.13333333333333333,0.23333333333333334,0.4666666666666667,0.7,0.8,0.36666666666666664,0.2,0.1,0.0,0.0,0.2,0.9666666666666667,0.0,30,29,1.0344827586206897,21,1.4285714285714286,3,10.0,9,3.3333333333333335,3,8,22,60,1
PRV55915,73.0,277.1875,2500,8870,0.0,0.0,12.0,12.0,2249.0625,9530,71970,605.3125,2950,19370,1774.375,22700,56780,267.0,2136,8544,1.65625,0.0,0.0,0.0,9,3.5,0,0.0,112,0,1.03125,0.40625,0.9375,0.1875,0.9375,0,0,0,0,0,4,1,0,3,2,3,3,2,1,2,3,1,2,2,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.28125,0.625,0.53125,0.125,0.4375,0.5,0.90625,0.71875,0.3125,0.5,0.125,0.0,0.0,0.5625,0.9375,0.0,32,27,1.1851851851851851,13,2.4615384615384617,4,8.0,7,4.571428571428571,1,6,39,230,1
PRV54651,74.0,3206.153846153846,36000,291760,238.55555555555554,1068.0,12.0,12.0,1760.4395604395604,14600,160200,562.5274725274726,6080,51190,9596.153846153846,111880,873250,888.2637362637363,5340,80832,3.208791208791209,24.0,0.0,1.5934065934065933,10,3.868131868131868,3,0.18681318681318682,352,17,0.9010989010989011,0.2087912087912088,1.4065934065934067,0.32967032967032966,1.021978021978022,4,3,9,0,1,17,8,12,3,2,10,3,1,5,6,4,3,0,4,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0.4835164835164835,0.6593406593406593,0.46153846153846156,0.21978021978021978,0.4065934065934066,0.46153846153846156,0.7912087912087912,0.7252747252747253,0.3626373626373626,0.3516483516483517,0.17582417582417584,0.0,0.0,0.43956043956043955,0.7252747252747253,0.23076923076923078,91,87,1.0459770114942528,61,1.4918032786885247,21,4.333333333333333,28,3.25,8,17,5,500,1
PRV54863,73.0,190.0,500,1140,0.0,0.0,12.0,12.0,1773.3333333333333,6920,10640,461.6666666666667,2160,2770,1166.6666666666667,5000,7000,534.0,2136,3204,1.6666666666666667,0.0,0.0,0.0,6,2.5,0,0.0,15,0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,6,6,1.0,2,3.0,0,0.0,2,3.0,1,2,32,0,1
PRV51447,72.0,3026.85393258427,78000,269390,194.58426966292134,1068.0,11.865168539325843,12.0,2029.887640449438,23920,180660,651.2359550561798,6790,57960,8007.752808988764,124530,712690,552.0,4272,49128,3.202247191011236,36.0,0.0,1.404494382022472,10,3.539325842696629,2,0.15730337078651685,315,14,0.8314606741573034,0.19101123595505617,1.2359550561797752,0.30337078651685395,0.9775280898876404,4,5,3,1,1,10,13,7,4,6,6,2,5,3,2,1,6,2,2,1,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0.3707865168539326,0.550561797752809,0.4044943820224719,0.19101123595505617,0.3146067415730337,0.33707865168539325,0.6741573033707865,0.8426966292134831,0.3146067415730337,0.2808988764044944,0.10112359550561797,0.0,0.056179775280898875,0.4606741573033708,0.8089887640449438,0.1797752808988764,89,80,1.1125,77,1.155844155844156,15,5.933333333333334,34,2.6176470588235294,9,23,5,60,1
PRV54180,59.0,75.0,80,150,0.0,0.0,12.0,12.0,1445.0,2040,2890,540.0,540,1080,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0.0,4,2.5,0,0.0,5,0,1.0,0.5,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,2,2,1.0,1,2.0,0,0.0,1,2.0,1,1,24,610,1
PRV51293,71.0,240.9090909090909,2600,21200,0.22727272727272727,20.0,12.0,11.920454545454545,1817.7272727272727,11540,159960,606.0227272727273,3920,53330,3198.8636363636365,60000,281500,254.86363636363637,2136,22428,2.409090909090909,0.0,0.0,0.0,9,2.840909090909091,0,0.0,250,0,0.6363636363636364,0.19318181818181818,0.8181818181818182,0.23863636363636365,0.9545454545454546,0,0,0,0,0,10,9,5,7,4,0,2,3,2,1,4,0,3,3,2,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0.3522727272727273,0.4659090909090909,0.3522727272727273,0.125,0.18181818181818182,0.4318181818181818,0.6477272727272727,0.7840909090909091,0.22727272727272727,0.29545454545454547,0.07954545454545454,0.0,0.0,0.3068181818181818,0.8522727272727273,0.0,88,64,1.375,7,12.571428571428571,6,14.666666666666666,8,11.0,1,12,4,90,1
PRV54661,74.0,4642.105263157895,68000,88200,168.6315789473684,1068.0,12.0,12.0,3953.684210526316,39030,75120,1018.9473684210526,9140,19360,12327.368421052632,68000,234220,1027.578947368421,4572,19524,1.9473684210526316,10.0,0.0,1.0526315789473684,9,3.3157894736842106,1,0.10526315789473684,63,2,0.5263157894736842,0.15789473684210525,1.368421052631579,0.21052631578947367,1.0526315789473684,1,1,0,0,0,3,1,1,0,0,1,0,0,1,1,0,2,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0.3684210526315789,0.6842105263157895,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.5263157894736842,0.6842105263157895,0.6842105263157895,0.47368421052631576,0.3157894736842105,0.10526315789473684,0.0,0.0,0.47368421052631576,0.8421052631578947,0.15789473684210525,19,19,1.0,12,1.5833333333333333,5,3.8,4,4.75,2,6,29,150,1
PRV53339,77.0,143.0,700,1430,0.0,0.0,12.0,12.0,1960.0,5370,19600,657.0,1510,6570,2203.0,10000,22030,320.4,1068,3204,5.4,0.0,0.0,0.0,5,1.9,0,0.0,19,0,0.6,0.0,0.2,0.0,1.1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.4,0.8,0.7,0.3,0.2,0.7,0.8,0.7,0.6,0.4,0.2,0.0,0.0,0.4,0.8,0.0,10,8,1.25,1,10.0,1,10.0,1,10.0,1,1,18,100,1
PRV54289,72.0,316.42857142857144,3300,17720,3.0357142857142856,80.0,12.0,11.785714285714286,1763.9285714285713,12840,98780,540.0,4970,30240,4148.214285714285,47100,232300,495.85714285714283,3204,27768,2.9107142857142856,0.0,0.0,0.0,10,3.1964285714285716,0,0.0,179,0,0.8928571428571429,0.23214285714285715,1.0178571428571428,0.19642857142857142,0.8571428571428571,0,0,0,0,0,12,2,2,5,3,3,4,3,0,1,1,2,2,4,1,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0.6071428571428571,0.6964285714285714,0.4107142857142857,0.07142857142857142,0.44642857142857145,0.48214285714285715,0.8035714285714286,0.7678571428571429,0.3392857142857143,0.17857142857142858,0.10714285714285714,0.0,0.0,0.5178571428571429,0.75,0.0,56,28,2.0,2,28.0,2,28.0,2,28.0,2,6,25,590,1
PRV52646,76.5,2945.2884615384614,33000,306310,342.75728155339806,1068.0,12.0,12.0,2200.769230769231,28940,228880,722.2115384615385,8990,75110,8236.153846153846,65600,856560,994.8076923076923,7908,103460,3.9326923076923075,27.0,0.0,2.269230769230769,10,4.461538461538462,3,0.22115384615384615,464,23,1.0673076923076923,0.46153846153846156,1.5384615384615385,0.36538461538461536,1.0288461538461537,8,5,4,3,3,23,9,11,3,7,9,6,3,3,8,3,8,1,6,5,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0.3942307692307692,0.6057692307692307,0.4326923076923077,0.18269230769230768,0.2692307692307692,0.3942307692307692,0.75,0.6923076923076923,0.34615384615384615,0.3557692307692308,0.10576923076923077,0.0,0.0,0.36538461538461536,0.9615384615384616,0.3269230769230769,104,87,1.1954022988505748,55,1.8909090909090909,23,4.521739130434782,25,4.16,3,16,14,280,1
PRV53649,72.0,176.66666666666666,2200,4770,7.037037037037037,100.0,12.0,12.0,1158.148148148148,4480,31270,385.18518518518516,1730,10400,2573.3333333333335,14750,69480,518.6666666666666,2136,14004,2.6296296296296298,0.0,0.0,0.0,6,2.111111111111111,0,0.0,57,0,0.6296296296296297,0.18518518518518517,0.4444444444444444,0.25925925925925924,0.5925925925925926,0,0,0,0,0,1,2,2,3,2,0,0,2,4,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0.3333333333333333,0.37037037037037035,0.2222222222222222,0.1111111111111111,0.25925925925925924,0.4444444444444444,0.7407407407407407,0.6666666666666666,0.4444444444444444,0.37037037037037035,0.07407407407407407,0.0,0.0,0.5555555555555556,1.0,0.0,27,24,1.125,1,27.0,1,27.0,1,27.0,1,2,20,10,1
PRV51983,77.0,176.25,2400,7050,7.0,100.0,12.0,11.975,2112.0,16800,84480,618.75,4650,24750,5465.0,64240,218600,928.9,22204,37156,2.925,0.0,0.0,0.0,9,2.7,0,0.0,108,0,0.7,0.25,0.85,0.1,0.8,0,0,0,0,0,4,3,3,3,2,0,0,2,1,2,0,2,0,0,2,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0.325,0.675,0.5,0.2,0.275,0.4,0.8,0.825,0.325,0.275,0.025,0.0,0.0,0.55,0.825,0.0,40,39,1.0256410256410255,25,1.6,5,8.0,8,5.0,3,9,8,10,1
PRV56830,77.0,940.0,3300,6580,14.285714285714286,100.0,12.0,10.285714285714286,1921.4285714285713,4230,13450,167.14285714285714,670,1170,3012.8571428571427,12000,21090,457.7142857142857,2136,3204,8.0,0.0,0.0,0.0,7,4.428571428571429,0,0.0,31,0,1.1428571428571428,0.14285714285714285,1.2857142857142858,0.42857142857142855,1.4285714285714286,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,7,7,1.0,2,3.5,1,7.0,1,7.0,1,1,45,451,1
PRV56026,74.5,673.8636363636364,3300,29650,4.318181818181818,70.0,12.0,12.0,2963.8636363636365,29370,130410,920.4545454545455,6420,40500,3155.0,70020,138820,374.45454545454544,11136,16476,2.977272727272727,0.0,0.0,0.0,9,2.5681818181818183,0,0.0,113,0,0.6818181818181818,0.20454545454545456,0.6590909090909091,0.1590909090909091,0.8636363636363636,0,0,0,0,0,4,4,1,4,2,0,0,2,1,1,1,1,4,2,1,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0.3409090909090909,0.5227272727272727,0.3409090909090909,0.13636363636363635,0.22727272727272727,0.4090909090909091,0.6818181818181818,0.8636363636363636,0.29545454545454547,0.25,0.06818181818181818,0.0,0.0,0.38636363636363635,0.8181818181818182,0.0,44,43,1.0232558139534884,33,1.3333333333333333,5,8.8,12,3.6666666666666665,4,15,31,260,1
PRV52917,76.5,277.1875,2100,8870,2.1875,70.0,12.0,12.0,2183.125,9290,69860,641.875,2980,20540,5103.125,35000,163300,467.25,1068,14952,1.71875,0.0,0.0,0.0,9,2.6875,0,0.0,86,0,0.5,0.15625,1.03125,0.15625,0.84375,0,0,0,0,0,8,2,1,0,0,0,3,0,0,0,0,0,0,0,1,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.3125,0.59375,0.25,0.34375,0.125,0.34375,0.625,0.8125,0.25,0.3125,0.0,0.0,0.0,0.4375,1.0,0.0,32,21,1.5238095238095237,11,2.909090909090909,4,8.0,6,5.333333333333333,1,6,15,370,1
